BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese1_e10_20/20
11/12/2021 02:04:47:835 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""3"",""20"",""437"",""1"",""20"",""437"",""4"",""20"",""437"",""5"",""20"",""437"",""3"",""19"",""437"",""4"",""20"",""437"",""2"",""20"",""437"",""1"",""20"",""437"",""0"",""20"",""437"",""2"",""20"",""437"",""14"",""20"",""437"",""12"",""20"",""437"",""7"",""20"",""437"",""5"",""20"",""437"",""7"",""20"",""437"",""8"",""20"",""437"",""8"",""20"",""437"",""12"",""20"",""437"",""4"",""20"",""437"",""8"",""20"",""437"",""18"",""20"",""437"",""11"",""20"",""437"",""12"",""20"",""437"",""12"",""20"",""437"",""14"",""20"",""437"",""12"",""20"",""437"",""14"",""20"",""437"",""15"",""20"",""437"",""15"",""20"",""437"",""13"",""20"",""437"",""19"",""20"",""437"",""14"",""20"",""437"",""18"",""20"",""437"",""13"",""20"",""437"",""14"",""20"",""437"",""18"",""20"",""437"",""14"",""20"",""437"",""16"",""20"",""437"",""18"",""20"",""437"",""15"",""20"",""437"",""16"",""20"",""437"",""16"",""20"",""437"",""15"",""20"",""437"",""15"",""20"",""437"",""19"",""20"",""437"",""16"",""20"",""437"",""15"",""20"",""437"",""18"",""20"",""437"",""18"",""20"",""437"",""16"",""20"",""437"""
",""3"",""20"",""438"",""1"",""20"",""438"",""4"",""20"",""438"",""5"",""20"",""438"",""3"",""19"",""438"",""4"",""20"",""438"",""2"",""20"",""438"",""1"",""20"",""438"",""0"",""20"",""438"",""2"",""20"",""438"",""14"",""20"",""438"",""12"",""20"",""438"",""7"",""20"",""438"",""5"",""20"",""438"",""7"",""20"",""438"",""8"",""20"",""438"",""8"",""20"",""438"",""12"",""20"",""438"",""4"",""20"",""438"",""8"",""20"",""438"",""18"",""20"",""438"",""11"",""20"",""438"",""12"",""20"",""438"",""12"",""20"",""438"",""14"",""20"",""438"",""12"",""20"",""438"",""14"",""20"",""438"",""15"",""20"",""438"",""15"",""20"",""438"",""13"",""20"",""438"",""19"",""20"",""438"",""14"",""20"",""438"",""18"",""20"",""438"",""13"",""20"",""438"",""14"",""20"",""438"",""18"",""20"",""438"",""14"",""20"",""438"",""16"",""20"",""438"",""18"",""20"",""438"",""15"",""20"",""438"",""16"",""20"",""438"",""16"",""20"",""438"",""15"",""20"",""438"",""15"",""20"",""438"",""19"",""20"",""438"",""16"",""20"",""438"",""15"",""20"",""438"",""18"",""20"",""438"",""18"",""20"",""438"",""16"",""20"",""438"""
",""3"",""20"",""439"",""1"",""20"",""439"",""4"",""20"",""439"",""5"",""20"",""439"",""3"",""19"",""439"",""4"",""20"",""439"",""2"",""20"",""439"",""1"",""20"",""439"",""0"",""20"",""439"",""2"",""20"",""439"",""14"",""20"",""439"",""12"",""20"",""439"",""7"",""20"",""439"",""5"",""20"",""439"",""7"",""20"",""439"",""8"",""20"",""439"",""8"",""20"",""439"",""12"",""20"",""439"",""4"",""20"",""439"",""8"",""20"",""439"",""18"",""20"",""439"",""11"",""20"",""439"",""12"",""20"",""439"",""12"",""20"",""439"",""14"",""20"",""439"",""12"",""20"",""439"",""14"",""20"",""439"",""15"",""20"",""439"",""15"",""20"",""439"",""13"",""20"",""439"",""19"",""20"",""439"",""14"",""20"",""439"",""18"",""20"",""439"",""13"",""20"",""439"",""14"",""20"",""439"",""18"",""20"",""439"",""14"",""20"",""439"",""16"",""20"",""439"",""18"",""20"",""439"",""15"",""20"",""439"",""16"",""20"",""439"",""16"",""20"",""439"",""15"",""20"",""439"",""15"",""20"",""439"",""19"",""20"",""439"",""16"",""20"",""439"",""15"",""20"",""439"",""18"",""20"",""439"",""18"",""20"",""439"",""16"",""20"",""439"""
",""3"",""20"",""440"",""1"",""20"",""440"",""4"",""20"",""440"",""5"",""20"",""440"",""3"",""19"",""440"",""4"",""20"",""440"",""2"",""20"",""440"",""1"",""20"",""440"",""0"",""20"",""440"",""2"",""20"",""440"",""14"",""20"",""440"",""12"",""20"",""440"",""7"",""20"",""440"",""5"",""20"",""440"",""7"",""20"",""440"",""8"",""20"",""440"",""8"",""20"",""440"",""12"",""20"",""440"",""4"",""20"",""440"",""8"",""20"",""440"",""18"",""20"",""440"",""11"",""20"",""440"",""12"",""20"",""440"",""12"",""20"",""440"",""14"",""20"",""440"",""12"",""20"",""440"",""14"",""20"",""440"",""15"",""20"",""440"",""15"",""20"",""440"",""13"",""20"",""440"",""19"",""20"",""440"",""14"",""20"",""440"",""18"",""20"",""440"",""13"",""20"",""440"",""14"",""20"",""440"",""18"",""20"",""440"",""14"",""20"",""440"",""16"",""20"",""440"",""18"",""20"",""440"",""15"",""20"",""440"",""16"",""20"",""440"",""16"",""20"",""440"",""15"",""20"",""440"",""15"",""20"",""440"",""19"",""20"",""440"",""16"",""20"",""440"",""15"",""20"",""440"",""18"",""20"",""440"",""18"",""20"",""440"",""16"",""20"",""440"""
",""3"",""20"",""441"",""1"",""20"",""441"",""4"",""20"",""441"",""5"",""20"",""441"",""3"",""19"",""441"",""4"",""20"",""441"",""2"",""20"",""441"",""1"",""20"",""441"",""0"",""20"",""441"",""2"",""20"",""441"",""14"",""20"",""441"",""12"",""20"",""441"",""7"",""20"",""441"",""5"",""20"",""441"",""7"",""20"",""441"",""8"",""20"",""441"",""8"",""20"",""441"",""12"",""20"",""441"",""4"",""20"",""441"",""8"",""20"",""441"",""18"",""20"",""441"",""11"",""20"",""441"",""12"",""20"",""441"",""12"",""20"",""441"",""14"",""20"",""441"",""12"",""20"",""441"",""14"",""20"",""441"",""15"",""20"",""441"",""15"",""20"",""441"",""13"",""20"",""441"",""19"",""20"",""441"",""14"",""20"",""441"",""18"",""20"",""441"",""13"",""20"",""441"",""14"",""20"",""441"",""18"",""20"",""441"",""14"",""20"",""441"",""16"",""20"",""441"",""18"",""20"",""441"",""15"",""20"",""441"",""16"",""20"",""441"",""16"",""20"",""441"",""15"",""20"",""441"",""15"",""20"",""441"",""19"",""20"",""441"",""16"",""20"",""441"",""15"",""20"",""441"",""18"",""20"",""441"",""18"",""20"",""441"",""16"",""20"",""441"""
",""3"",""20"",""442"",""1"",""20"",""442"",""4"",""20"",""442"",""5"",""20"",""442"",""3"",""19"",""442"",""4"",""20"",""442"",""2"",""20"",""442"",""1"",""20"",""442"",""0"",""20"",""442"",""2"",""20"",""442"",""14"",""20"",""442"",""12"",""20"",""442"",""7"",""20"",""442"",""5"",""20"",""442"",""7"",""20"",""442"",""8"",""20"",""442"",""8"",""20"",""442"",""12"",""20"",""442"",""4"",""20"",""442"",""8"",""20"",""442"",""18"",""20"",""442"",""11"",""20"",""442"",""12"",""20"",""442"",""12"",""20"",""442"",""14"",""20"",""442"",""12"",""20"",""442"",""14"",""20"",""442"",""15"",""20"",""442"",""15"",""20"",""442"",""13"",""20"",""442"",""19"",""20"",""442"",""14"",""20"",""442"",""18"",""20"",""442"",""13"",""20"",""442"",""14"",""20"",""442"",""18"",""20"",""442"",""14"",""20"",""442"",""16"",""20"",""442"",""18"",""20"",""442"",""15"",""20"",""442"",""16"",""20"",""442"",""16"",""20"",""442"",""15"",""20"",""442"",""15"",""20"",""442"",""19"",""20"",""442"",""16"",""20"",""442"",""15"",""20"",""442"",""18"",""20"",""442"",""18"",""20"",""442"",""16"",""20"",""442"""
",""3"",""20"",""443"",""1"",""20"",""443"",""4"",""20"",""443"",""5"",""20"",""443"",""3"",""19"",""443"",""4"",""20"",""443"",""2"",""20"",""443"",""1"",""20"",""443"",""0"",""20"",""443"",""2"",""20"",""443"",""13"",""20"",""443"",""12"",""20"",""443"",""7"",""20"",""443"",""5"",""20"",""443"",""7"",""20"",""443"",""8"",""20"",""443"",""8"",""20"",""443"",""12"",""20"",""443"",""4"",""20"",""443"",""8"",""20"",""443"",""18"",""20"",""443"",""11"",""20"",""443"",""12"",""20"",""443"",""12"",""20"",""443"",""14"",""20"",""443"",""12"",""20"",""443"",""14"",""20"",""443"",""15"",""20"",""443"",""15"",""20"",""443"",""13"",""20"",""443"",""19"",""20"",""443"",""14"",""20"",""443"",""18"",""20"",""443"",""13"",""20"",""443"",""14"",""20"",""443"",""18"",""20"",""443"",""14"",""20"",""443"",""16"",""20"",""443"",""18"",""20"",""443"",""15"",""20"",""443"",""16"",""20"",""443"",""16"",""20"",""443"",""15"",""20"",""443"",""15"",""20"",""443"",""19"",""20"",""443"",""16"",""20"",""443"",""15"",""20"",""443"",""18"",""20"",""443"",""18"",""20"",""443"",""16"",""20"",""443"""
",""3"",""20"",""444"",""1"",""20"",""444"",""4"",""20"",""444"",""5"",""20"",""444"",""3"",""19"",""444"",""4"",""20"",""444"",""2"",""20"",""444"",""1"",""20"",""444"",""0"",""20"",""444"",""2"",""20"",""444"",""13"",""20"",""444"",""12"",""20"",""444"",""7"",""20"",""444"",""5"",""20"",""444"",""7"",""20"",""444"",""8"",""20"",""444"",""8"",""20"",""444"",""12"",""20"",""444"",""4"",""20"",""444"",""8"",""20"",""444"",""18"",""20"",""444"",""11"",""20"",""444"",""12"",""20"",""444"",""12"",""20"",""444"",""14"",""20"",""444"",""12"",""20"",""444"",""14"",""20"",""444"",""15"",""20"",""444"",""15"",""20"",""444"",""13"",""20"",""444"",""19"",""20"",""444"",""14"",""20"",""444"",""17"",""20"",""444"",""13"",""20"",""444"",""14"",""20"",""444"",""18"",""20"",""444"",""14"",""20"",""444"",""16"",""20"",""444"",""18"",""20"",""444"",""15"",""20"",""444"",""16"",""20"",""444"",""16"",""20"",""444"",""15"",""20"",""444"",""15"",""20"",""444"",""19"",""20"",""444"",""16"",""20"",""444"",""15"",""20"",""444"",""18"",""20"",""444"",""18"",""20"",""444"",""16"",""20"",""444"""
",""3"",""20"",""445"",""1"",""20"",""445"",""4"",""20"",""445"",""5"",""20"",""445"",""3"",""19"",""445"",""4"",""20"",""445"",""2"",""20"",""445"",""1"",""20"",""445"",""0"",""20"",""445"",""2"",""20"",""445"",""13"",""20"",""445"",""12"",""20"",""445"",""7"",""20"",""445"",""5"",""20"",""445"",""7"",""20"",""445"",""8"",""20"",""445"",""8"",""20"",""445"",""12"",""20"",""445"",""4"",""20"",""445"",""8"",""20"",""445"",""18"",""20"",""445"",""11"",""20"",""445"",""12"",""20"",""445"",""11"",""20"",""445"",""14"",""20"",""445"",""12"",""20"",""445"",""14"",""20"",""445"",""15"",""20"",""445"",""15"",""20"",""445"",""13"",""20"",""445"",""19"",""20"",""445"",""14"",""20"",""445"",""17"",""20"",""445"",""13"",""20"",""445"",""14"",""20"",""445"",""18"",""20"",""445"",""14"",""20"",""445"",""16"",""20"",""445"",""18"",""20"",""445"",""15"",""20"",""445"",""16"",""20"",""445"",""16"",""20"",""445"",""15"",""20"",""445"",""15"",""20"",""445"",""19"",""20"",""445"",""16"",""20"",""445"",""15"",""20"",""445"",""18"",""20"",""445"",""18"",""20"",""445"",""16"",""20"",""445"""
",""3"",""20"",""446"",""1"",""20"",""446"",""4"",""20"",""446"",""5"",""20"",""446"",""3"",""19"",""446"",""4"",""20"",""446"",""2"",""20"",""446"",""1"",""20"",""446"",""0"",""20"",""446"",""2"",""20"",""446"",""12"",""20"",""446"",""12"",""20"",""446"",""7"",""20"",""446"",""5"",""20"",""446"",""7"",""20"",""446"",""8"",""20"",""446"",""7"",""20"",""446"",""12"",""20"",""446"",""4"",""20"",""446"",""8"",""20"",""446"",""18"",""20"",""446"",""11"",""20"",""446"",""12"",""20"",""446"",""11"",""20"",""446"",""14"",""20"",""446"",""12"",""20"",""446"",""14"",""20"",""446"",""15"",""20"",""446"",""15"",""20"",""446"",""13"",""20"",""446"",""19"",""20"",""446"",""14"",""20"",""446"",""17"",""20"",""446"",""13"",""20"",""446"",""14"",""20"",""446"",""18"",""20"",""446"",""14"",""20"",""446"",""16"",""20"",""446"",""18"",""20"",""446"",""15"",""20"",""446"",""16"",""20"",""446"",""16"",""20"",""446"",""15"",""20"",""446"",""15"",""20"",""446"",""19"",""20"",""446"",""16"",""20"",""446"",""15"",""20"",""446"",""18"",""20"",""446"",""18"",""20"",""446"",""16"",""20"",""446"""
",""3"",""20"",""447"",""1"",""20"",""447"",""4"",""20"",""447"",""5"",""20"",""447"",""3"",""19"",""447"",""4"",""20"",""447"",""2"",""20"",""447"",""1"",""20"",""447"",""0"",""20"",""447"",""2"",""20"",""447"",""12"",""20"",""447"",""12"",""20"",""447"",""7"",""20"",""447"",""5"",""20"",""447"",""7"",""20"",""447"",""8"",""20"",""447"",""7"",""20"",""447"",""12"",""20"",""447"",""4"",""20"",""447"",""8"",""20"",""447"",""18"",""20"",""447"",""11"",""20"",""447"",""12"",""20"",""447"",""11"",""20"",""447"",""14"",""20"",""447"",""12"",""20"",""447"",""14"",""20"",""447"",""15"",""20"",""447"",""15"",""20"",""447"",""13"",""20"",""447"",""19"",""20"",""447"",""14"",""20"",""447"",""17"",""20"",""447"",""13"",""20"",""447"",""14"",""20"",""447"",""18"",""20"",""447"",""14"",""20"",""447"",""16"",""20"",""447"",""18"",""20"",""447"",""15"",""20"",""447"",""16"",""20"",""447"",""16"",""20"",""447"",""15"",""20"",""447"",""15"",""20"",""447"",""19"",""20"",""447"",""16"",""20"",""447"",""15"",""20"",""447"",""18"",""20"",""447"",""18"",""20"",""447"",""16"",""20"",""447"""
",""3"",""20"",""448"",""1"",""20"",""448"",""4"",""20"",""448"",""4"",""20"",""448"",""3"",""19"",""448"",""4"",""20"",""448"",""2"",""20"",""448"",""1"",""20"",""448"",""0"",""20"",""448"",""2"",""20"",""448"",""12"",""20"",""448"",""12"",""20"",""448"",""7"",""20"",""448"",""5"",""20"",""448"",""7"",""20"",""448"",""8"",""20"",""448"",""7"",""20"",""448"",""12"",""20"",""448"",""4"",""20"",""448"",""8"",""20"",""448"",""18"",""20"",""448"",""11"",""20"",""448"",""12"",""20"",""448"",""11"",""20"",""448"",""14"",""20"",""448"",""12"",""20"",""448"",""14"",""20"",""448"",""15"",""20"",""448"",""15"",""20"",""448"",""13"",""20"",""448"",""19"",""20"",""448"",""14"",""20"",""448"",""17"",""20"",""448"",""13"",""20"",""448"",""14"",""20"",""448"",""18"",""20"",""448"",""14"",""20"",""448"",""16"",""20"",""448"",""18"",""20"",""448"",""15"",""20"",""448"",""16"",""20"",""448"",""16"",""20"",""448"",""15"",""20"",""448"",""15"",""20"",""448"",""19"",""20"",""448"",""16"",""20"",""448"",""15"",""20"",""448"",""18"",""20"",""448"",""18"",""20"",""448"",""16"",""20"",""448"""
",""3"",""20"",""449"",""1"",""20"",""449"",""4"",""20"",""449"",""4"",""20"",""449"",""3"",""19"",""449"",""4"",""20"",""449"",""2"",""20"",""449"",""1"",""20"",""449"",""0"",""20"",""449"",""2"",""20"",""449"",""12"",""20"",""449"",""12"",""20"",""449"",""7"",""20"",""449"",""5"",""20"",""449"",""6"",""20"",""449"",""8"",""20"",""449"",""7"",""20"",""449"",""12"",""20"",""449"",""4"",""20"",""449"",""8"",""20"",""449"",""18"",""20"",""449"",""11"",""20"",""449"",""12"",""20"",""449"",""11"",""20"",""449"",""14"",""20"",""449"",""12"",""20"",""449"",""14"",""20"",""449"",""15"",""20"",""449"",""15"",""20"",""449"",""13"",""20"",""449"",""19"",""20"",""449"",""14"",""20"",""449"",""17"",""20"",""449"",""13"",""20"",""449"",""14"",""20"",""449"",""18"",""20"",""449"",""14"",""20"",""449"",""16"",""20"",""449"",""18"",""20"",""449"",""15"",""20"",""449"",""16"",""20"",""449"",""16"",""20"",""449"",""15"",""20"",""449"",""15"",""20"",""449"",""19"",""20"",""449"",""16"",""20"",""449"",""15"",""20"",""449"",""18"",""20"",""449"",""18"",""20"",""449"",""16"",""20"",""449"""
",""3"",""20"",""450"",""1"",""20"",""450"",""4"",""20"",""450"",""4"",""20"",""450"",""3"",""19"",""450"",""4"",""20"",""450"",""2"",""20"",""450"",""1"",""20"",""450"",""0"",""20"",""450"",""2"",""20"",""450"",""12"",""20"",""450"",""12"",""20"",""450"",""7"",""20"",""450"",""5"",""20"",""450"",""6"",""20"",""450"",""8"",""20"",""450"",""7"",""20"",""450"",""12"",""20"",""450"",""4"",""20"",""450"",""8"",""20"",""450"",""18"",""20"",""450"",""11"",""20"",""450"",""12"",""20"",""450"",""11"",""20"",""450"",""14"",""20"",""450"",""12"",""20"",""450"",""14"",""20"",""450"",""15"",""20"",""450"",""15"",""20"",""450"",""13"",""20"",""450"",""19"",""20"",""450"",""14"",""20"",""450"",""17"",""20"",""450"",""13"",""20"",""450"",""14"",""20"",""450"",""18"",""20"",""450"",""14"",""20"",""450"",""16"",""20"",""450"",""18"",""20"",""450"",""15"",""20"",""450"",""16"",""20"",""450"",""16"",""20"",""450"",""14"",""20"",""450"",""15"",""20"",""450"",""19"",""20"",""450"",""15"",""20"",""450"",""15"",""20"",""450"",""18"",""20"",""450"",""18"",""20"",""450"",""16"",""20"",""450"""
",""3"",""20"",""451"",""1"",""20"",""451"",""4"",""20"",""451"",""4"",""20"",""451"",""3"",""19"",""451"",""4"",""20"",""451"",""2"",""20"",""451"",""1"",""20"",""451"",""0"",""20"",""451"",""2"",""20"",""451"",""12"",""20"",""451"",""12"",""20"",""451"",""7"",""20"",""451"",""5"",""20"",""451"",""6"",""20"",""451"",""8"",""20"",""451"",""7"",""20"",""451"",""12"",""20"",""451"",""4"",""20"",""451"",""8"",""20"",""451"",""18"",""20"",""451"",""11"",""20"",""451"",""11"",""20"",""451"",""11"",""20"",""451"",""14"",""20"",""451"",""12"",""20"",""451"",""14"",""20"",""451"",""15"",""20"",""451"",""15"",""20"",""451"",""13"",""20"",""451"",""19"",""20"",""451"",""14"",""20"",""451"",""17"",""20"",""451"",""13"",""20"",""451"",""14"",""20"",""451"",""18"",""20"",""451"",""14"",""20"",""451"",""16"",""20"",""451"",""18"",""20"",""451"",""15"",""20"",""451"",""16"",""20"",""451"",""16"",""20"",""451"",""14"",""20"",""451"",""15"",""20"",""451"",""19"",""20"",""451"",""15"",""20"",""451"",""15"",""20"",""451"",""18"",""20"",""451"",""18"",""20"",""451"",""16"",""20"",""451"""
",""2"",""20"",""452"",""1"",""20"",""452"",""4"",""20"",""452"",""4"",""20"",""452"",""3"",""19"",""452"",""4"",""20"",""452"",""2"",""20"",""452"",""1"",""20"",""452"",""0"",""20"",""452"",""2"",""20"",""452"",""12"",""20"",""452"",""12"",""20"",""452"",""7"",""20"",""452"",""5"",""20"",""452"",""6"",""20"",""452"",""8"",""20"",""452"",""7"",""20"",""452"",""12"",""20"",""452"",""4"",""20"",""452"",""8"",""20"",""452"",""18"",""20"",""452"",""11"",""20"",""452"",""11"",""20"",""452"",""11"",""20"",""452"",""14"",""20"",""452"",""12"",""20"",""452"",""14"",""20"",""452"",""15"",""20"",""452"",""15"",""20"",""452"",""13"",""20"",""452"",""19"",""20"",""452"",""14"",""20"",""452"",""17"",""20"",""452"",""13"",""20"",""452"",""14"",""20"",""452"",""18"",""20"",""452"",""14"",""20"",""452"",""16"",""20"",""452"",""18"",""20"",""452"",""15"",""20"",""452"",""16"",""20"",""452"",""16"",""20"",""452"",""14"",""20"",""452"",""15"",""20"",""452"",""19"",""20"",""452"",""15"",""20"",""452"",""15"",""20"",""452"",""18"",""20"",""452"",""18"",""20"",""452"",""16"",""20"",""452"""
",""2"",""20"",""453"",""1"",""20"",""453"",""4"",""20"",""453"",""4"",""20"",""453"",""3"",""19"",""453"",""4"",""20"",""453"",""1"",""20"",""453"",""1"",""20"",""453"",""0"",""20"",""453"",""2"",""20"",""453"",""12"",""20"",""453"",""12"",""20"",""453"",""7"",""20"",""453"",""5"",""20"",""453"",""6"",""20"",""453"",""8"",""20"",""453"",""7"",""20"",""453"",""12"",""20"",""453"",""4"",""20"",""453"",""8"",""20"",""453"",""18"",""20"",""453"",""11"",""20"",""453"",""11"",""20"",""453"",""11"",""20"",""453"",""14"",""20"",""453"",""12"",""20"",""453"",""14"",""20"",""453"",""15"",""20"",""453"",""15"",""20"",""453"",""13"",""20"",""453"",""19"",""20"",""453"",""14"",""20"",""453"",""17"",""20"",""453"",""13"",""20"",""453"",""14"",""20"",""453"",""17"",""20"",""453"",""14"",""20"",""453"",""16"",""20"",""453"",""18"",""20"",""453"",""15"",""20"",""453"",""16"",""20"",""453"",""16"",""20"",""453"",""14"",""20"",""453"",""15"",""20"",""453"",""19"",""20"",""453"",""15"",""20"",""453"",""15"",""20"",""453"",""18"",""20"",""453"",""18"",""20"",""453"",""16"",""20"",""453"""
",""2"",""20"",""454"",""1"",""20"",""454"",""4"",""20"",""454"",""4"",""20"",""454"",""3"",""19"",""454"",""4"",""20"",""454"",""1"",""20"",""454"",""1"",""20"",""454"",""0"",""20"",""454"",""2"",""20"",""454"",""12"",""20"",""454"",""12"",""20"",""454"",""7"",""20"",""454"",""5"",""20"",""454"",""6"",""20"",""454"",""8"",""20"",""454"",""7"",""20"",""454"",""12"",""20"",""454"",""4"",""20"",""454"",""8"",""20"",""454"",""18"",""20"",""454"",""11"",""20"",""454"",""11"",""20"",""454"",""11"",""20"",""454"",""14"",""20"",""454"",""12"",""20"",""454"",""14"",""20"",""454"",""15"",""20"",""454"",""15"",""20"",""454"",""13"",""20"",""454"",""19"",""20"",""454"",""14"",""20"",""454"",""17"",""20"",""454"",""13"",""20"",""454"",""14"",""20"",""454"",""17"",""20"",""454"",""14"",""20"",""454"",""16"",""20"",""454"",""18"",""20"",""454"",""15"",""20"",""454"",""16"",""20"",""454"",""16"",""20"",""454"",""14"",""20"",""454"",""15"",""20"",""454"",""19"",""20"",""454"",""15"",""20"",""454"",""15"",""20"",""454"",""18"",""20"",""454"",""18"",""20"",""454"",""16"",""20"",""454"""
",""2"",""20"",""455"",""1"",""20"",""455"",""4"",""20"",""455"",""4"",""20"",""455"",""3"",""19"",""455"",""4"",""20"",""455"",""1"",""20"",""455"",""1"",""20"",""455"",""0"",""20"",""455"",""2"",""20"",""455"",""12"",""20"",""455"",""12"",""20"",""455"",""7"",""20"",""455"",""5"",""20"",""455"",""6"",""20"",""455"",""8"",""20"",""455"",""7"",""20"",""455"",""12"",""20"",""455"",""4"",""20"",""455"",""8"",""20"",""455"",""17"",""20"",""455"",""11"",""20"",""455"",""11"",""20"",""455"",""11"",""20"",""455"",""14"",""20"",""455"",""12"",""20"",""455"",""14"",""20"",""455"",""15"",""20"",""455"",""15"",""20"",""455"",""13"",""20"",""455"",""19"",""20"",""455"",""14"",""20"",""455"",""17"",""20"",""455"",""13"",""20"",""455"",""14"",""20"",""455"",""17"",""20"",""455"",""14"",""20"",""455"",""16"",""20"",""455"",""18"",""20"",""455"",""15"",""20"",""455"",""16"",""20"",""455"",""16"",""20"",""455"",""14"",""20"",""455"",""15"",""20"",""455"",""19"",""20"",""455"",""15"",""20"",""455"",""15"",""20"",""455"",""18"",""20"",""455"",""18"",""20"",""455"",""16"",""20"",""455"""
",""2"",""20"",""456"",""1"",""20"",""456"",""4"",""20"",""456"",""4"",""20"",""456"",""3"",""19"",""456"",""4"",""20"",""456"",""1"",""20"",""456"",""1"",""20"",""456"",""0"",""20"",""456"",""2"",""20"",""456"",""12"",""20"",""456"",""12"",""20"",""456"",""7"",""20"",""456"",""5"",""20"",""456"",""6"",""20"",""456"",""8"",""20"",""456"",""7"",""20"",""456"",""12"",""20"",""456"",""4"",""20"",""456"",""8"",""20"",""456"",""17"",""20"",""456"",""11"",""20"",""456"",""11"",""20"",""456"",""11"",""20"",""456"",""14"",""20"",""456"",""12"",""20"",""456"",""14"",""20"",""456"",""15"",""20"",""456"",""15"",""20"",""456"",""13"",""20"",""456"",""19"",""20"",""456"",""14"",""20"",""456"",""17"",""20"",""456"",""13"",""20"",""456"",""14"",""20"",""456"",""17"",""20"",""456"",""14"",""20"",""456"",""16"",""20"",""456"",""18"",""20"",""456"",""15"",""20"",""456"",""16"",""20"",""456"",""16"",""20"",""456"",""14"",""20"",""456"",""15"",""20"",""456"",""19"",""20"",""456"",""15"",""20"",""456"",""15"",""20"",""456"",""18"",""20"",""456"",""18"",""20"",""456"",""16"",""20"",""456"""
