BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese3_d5_20_20
11/11/2021 13:25:05:536 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""14"",""20"",""119"",""15"",""20"",""119"",""12"",""20"",""119"",""14"",""20"",""119"",""14"",""20"",""119"",""18"",""20"",""119"",""14"",""20"",""119"",""17"",""20"",""119"",""18"",""20"",""119"",""14"",""20"",""119"",""19"",""20"",""119"",""18"",""20"",""119"",""18"",""20"",""119"",""19"",""20"",""119"",""20"",""20"",""119"",""19"",""20"",""119"",""14"",""20"",""119"",""16"",""20"",""119"",""18"",""20"",""119"",""20"",""20"",""119"",""19"",""20"",""119"",""17"",""20"",""119"",""19"",""20"",""119"",""16"",""20"",""119"",""19"",""20"",""119"",""19"",""20"",""119"",""19"",""20"",""119"",""17"",""20"",""119"",""19"",""20"",""119"",""16"",""20"",""119"",""19"",""20"",""119"",""18"",""20"",""119"",""20"",""20"",""119"",""17"",""20"",""119"",""18"",""20"",""119"",""19"",""20"",""119"",""20"",""20"",""119"",""20"",""20"",""119"",""19"",""20"",""119"",""18"",""20"",""119"",""19"",""20"",""119"",""19"",""20"",""119"",""18"",""20"",""119"",""19"",""20"",""119"",""20"",""20"",""119"",""17"",""20"",""119"",""18"",""20"",""119"",""18"",""20"",""119"",""19"",""20"",""119"",""20"",""20"",""119"""
",""14"",""20"",""120"",""15"",""20"",""120"",""12"",""20"",""120"",""14"",""20"",""120"",""14"",""20"",""120"",""18"",""20"",""120"",""14"",""20"",""120"",""17"",""20"",""120"",""18"",""20"",""120"",""14"",""20"",""120"",""19"",""20"",""120"",""18"",""20"",""120"",""18"",""20"",""120"",""19"",""20"",""120"",""20"",""20"",""120"",""19"",""20"",""120"",""14"",""20"",""120"",""16"",""20"",""120"",""18"",""20"",""120"",""20"",""20"",""120"",""19"",""20"",""120"",""17"",""20"",""120"",""19"",""20"",""120"",""16"",""20"",""120"",""19"",""20"",""120"",""19"",""20"",""120"",""19"",""20"",""120"",""17"",""20"",""120"",""19"",""20"",""120"",""16"",""20"",""120"",""19"",""20"",""120"",""18"",""20"",""120"",""20"",""20"",""120"",""17"",""20"",""120"",""18"",""20"",""120"",""19"",""20"",""120"",""20"",""20"",""120"",""20"",""20"",""120"",""19"",""20"",""120"",""18"",""20"",""120"",""19"",""20"",""120"",""19"",""20"",""120"",""18"",""20"",""120"",""19"",""20"",""120"",""19"",""20"",""120"",""17"",""20"",""120"",""18"",""20"",""120"",""18"",""20"",""120"",""19"",""20"",""120"",""20"",""20"",""120"""
",""14"",""20"",""121"",""15"",""20"",""121"",""12"",""20"",""121"",""14"",""20"",""121"",""14"",""20"",""121"",""18"",""20"",""121"",""14"",""20"",""121"",""17"",""20"",""121"",""18"",""20"",""121"",""14"",""20"",""121"",""19"",""20"",""121"",""18"",""20"",""121"",""18"",""20"",""121"",""19"",""20"",""121"",""20"",""20"",""121"",""19"",""20"",""121"",""14"",""20"",""121"",""16"",""20"",""121"",""18"",""20"",""121"",""20"",""20"",""121"",""19"",""20"",""121"",""17"",""20"",""121"",""19"",""20"",""121"",""16"",""20"",""121"",""19"",""20"",""121"",""19"",""20"",""121"",""19"",""20"",""121"",""17"",""20"",""121"",""19"",""20"",""121"",""16"",""20"",""121"",""19"",""20"",""121"",""18"",""20"",""121"",""20"",""20"",""121"",""17"",""20"",""121"",""18"",""20"",""121"",""19"",""20"",""121"",""20"",""20"",""121"",""20"",""20"",""121"",""19"",""20"",""121"",""18"",""20"",""121"",""19"",""20"",""121"",""19"",""20"",""121"",""18"",""20"",""121"",""19"",""20"",""121"",""19"",""20"",""121"",""17"",""20"",""121"",""18"",""20"",""121"",""18"",""20"",""121"",""19"",""20"",""121"",""20"",""20"",""121"""
",""14"",""20"",""122"",""15"",""20"",""122"",""12"",""20"",""122"",""14"",""20"",""122"",""14"",""20"",""122"",""18"",""20"",""122"",""13"",""20"",""122"",""17"",""20"",""122"",""18"",""20"",""122"",""14"",""20"",""122"",""19"",""20"",""122"",""18"",""20"",""122"",""18"",""20"",""122"",""19"",""20"",""122"",""20"",""20"",""122"",""19"",""20"",""122"",""14"",""20"",""122"",""16"",""20"",""122"",""18"",""20"",""122"",""20"",""20"",""122"",""19"",""20"",""122"",""16"",""20"",""122"",""19"",""20"",""122"",""16"",""20"",""122"",""19"",""20"",""122"",""19"",""20"",""122"",""19"",""20"",""122"",""17"",""20"",""122"",""19"",""20"",""122"",""16"",""20"",""122"",""19"",""20"",""122"",""18"",""20"",""122"",""20"",""20"",""122"",""17"",""20"",""122"",""18"",""20"",""122"",""19"",""20"",""122"",""20"",""20"",""122"",""20"",""20"",""122"",""19"",""20"",""122"",""18"",""20"",""122"",""19"",""20"",""122"",""19"",""20"",""122"",""18"",""20"",""122"",""19"",""20"",""122"",""19"",""20"",""122"",""17"",""20"",""122"",""18"",""20"",""122"",""18"",""20"",""122"",""19"",""20"",""122"",""20"",""20"",""122"""
",""14"",""20"",""123"",""15"",""20"",""123"",""12"",""20"",""123"",""14"",""20"",""123"",""14"",""20"",""123"",""18"",""20"",""123"",""13"",""20"",""123"",""17"",""20"",""123"",""18"",""20"",""123"",""14"",""20"",""123"",""19"",""20"",""123"",""18"",""20"",""123"",""18"",""20"",""123"",""19"",""20"",""123"",""20"",""20"",""123"",""19"",""20"",""123"",""14"",""20"",""123"",""16"",""20"",""123"",""18"",""20"",""123"",""20"",""20"",""123"",""19"",""20"",""123"",""16"",""20"",""123"",""19"",""20"",""123"",""16"",""20"",""123"",""19"",""20"",""123"",""19"",""20"",""123"",""19"",""20"",""123"",""17"",""20"",""123"",""19"",""20"",""123"",""16"",""20"",""123"",""19"",""20"",""123"",""18"",""20"",""123"",""20"",""20"",""123"",""17"",""20"",""123"",""18"",""20"",""123"",""19"",""20"",""123"",""20"",""20"",""123"",""20"",""20"",""123"",""19"",""20"",""123"",""18"",""20"",""123"",""19"",""20"",""123"",""19"",""20"",""123"",""18"",""20"",""123"",""19"",""20"",""123"",""19"",""20"",""123"",""17"",""20"",""123"",""18"",""20"",""123"",""18"",""20"",""123"",""19"",""20"",""123"",""20"",""20"",""123"""
",""14"",""20"",""124"",""15"",""20"",""124"",""12"",""20"",""124"",""14"",""20"",""124"",""14"",""20"",""124"",""18"",""20"",""124"",""13"",""20"",""124"",""17"",""20"",""124"",""18"",""20"",""124"",""14"",""20"",""124"",""19"",""20"",""124"",""18"",""20"",""124"",""18"",""20"",""124"",""19"",""20"",""124"",""20"",""20"",""124"",""19"",""20"",""124"",""14"",""20"",""124"",""16"",""20"",""124"",""18"",""20"",""124"",""20"",""20"",""124"",""19"",""20"",""124"",""16"",""20"",""124"",""19"",""20"",""124"",""16"",""20"",""124"",""19"",""20"",""124"",""19"",""20"",""124"",""19"",""20"",""124"",""17"",""20"",""124"",""19"",""20"",""124"",""16"",""20"",""124"",""19"",""20"",""124"",""17"",""20"",""124"",""20"",""20"",""124"",""17"",""20"",""124"",""18"",""20"",""124"",""19"",""20"",""124"",""19"",""20"",""124"",""20"",""20"",""124"",""19"",""20"",""124"",""17"",""20"",""124"",""19"",""20"",""124"",""19"",""20"",""124"",""18"",""20"",""124"",""19"",""20"",""124"",""19"",""20"",""124"",""17"",""20"",""124"",""18"",""20"",""124"",""18"",""20"",""124"",""19"",""20"",""124"",""20"",""20"",""124"""
",""13"",""20"",""125"",""15"",""20"",""125"",""12"",""20"",""125"",""13"",""20"",""125"",""14"",""20"",""125"",""18"",""20"",""125"",""13"",""20"",""125"",""17"",""20"",""125"",""18"",""20"",""125"",""14"",""20"",""125"",""19"",""20"",""125"",""18"",""20"",""125"",""18"",""20"",""125"",""19"",""20"",""125"",""20"",""20"",""125"",""19"",""20"",""125"",""14"",""20"",""125"",""16"",""20"",""125"",""18"",""20"",""125"",""20"",""20"",""125"",""18"",""20"",""125"",""16"",""20"",""125"",""19"",""20"",""125"",""16"",""20"",""125"",""19"",""20"",""125"",""19"",""20"",""125"",""19"",""20"",""125"",""17"",""20"",""125"",""19"",""20"",""125"",""16"",""20"",""125"",""19"",""20"",""125"",""17"",""20"",""125"",""20"",""20"",""125"",""17"",""20"",""125"",""18"",""20"",""125"",""19"",""20"",""125"",""19"",""20"",""125"",""20"",""20"",""125"",""19"",""20"",""125"",""17"",""20"",""125"",""19"",""20"",""125"",""19"",""20"",""125"",""18"",""20"",""125"",""19"",""20"",""125"",""19"",""20"",""125"",""17"",""20"",""125"",""18"",""20"",""125"",""18"",""20"",""125"",""19"",""20"",""125"",""20"",""20"",""125"""
",""12"",""20"",""126"",""15"",""20"",""126"",""12"",""20"",""126"",""13"",""20"",""126"",""14"",""20"",""126"",""18"",""20"",""126"",""13"",""20"",""126"",""17"",""20"",""126"",""18"",""20"",""126"",""14"",""20"",""126"",""19"",""20"",""126"",""18"",""20"",""126"",""18"",""20"",""126"",""19"",""20"",""126"",""20"",""20"",""126"",""19"",""20"",""126"",""14"",""20"",""126"",""16"",""20"",""126"",""18"",""20"",""126"",""20"",""20"",""126"",""18"",""20"",""126"",""16"",""20"",""126"",""19"",""20"",""126"",""16"",""20"",""126"",""19"",""20"",""126"",""19"",""20"",""126"",""19"",""20"",""126"",""17"",""20"",""126"",""19"",""20"",""126"",""16"",""20"",""126"",""19"",""20"",""126"",""17"",""20"",""126"",""20"",""20"",""126"",""17"",""20"",""126"",""18"",""20"",""126"",""19"",""20"",""126"",""19"",""20"",""126"",""20"",""20"",""126"",""19"",""20"",""126"",""17"",""20"",""126"",""19"",""20"",""126"",""19"",""20"",""126"",""18"",""20"",""126"",""19"",""20"",""126"",""19"",""20"",""126"",""17"",""20"",""126"",""18"",""20"",""126"",""18"",""20"",""126"",""19"",""20"",""126"",""20"",""20"",""126"""
",""12"",""20"",""127"",""15"",""20"",""127"",""12"",""20"",""127"",""13"",""20"",""127"",""14"",""20"",""127"",""18"",""20"",""127"",""13"",""20"",""127"",""16"",""20"",""127"",""18"",""20"",""127"",""13"",""20"",""127"",""19"",""20"",""127"",""18"",""20"",""127"",""18"",""20"",""127"",""19"",""20"",""127"",""20"",""20"",""127"",""19"",""20"",""127"",""14"",""20"",""127"",""16"",""20"",""127"",""18"",""20"",""127"",""20"",""20"",""127"",""18"",""20"",""127"",""16"",""20"",""127"",""19"",""20"",""127"",""16"",""20"",""127"",""19"",""20"",""127"",""19"",""20"",""127"",""19"",""20"",""127"",""17"",""20"",""127"",""19"",""20"",""127"",""16"",""20"",""127"",""19"",""20"",""127"",""17"",""20"",""127"",""20"",""20"",""127"",""17"",""20"",""127"",""18"",""20"",""127"",""19"",""20"",""127"",""19"",""20"",""127"",""20"",""20"",""127"",""19"",""20"",""127"",""17"",""20"",""127"",""19"",""20"",""127"",""19"",""20"",""127"",""18"",""20"",""127"",""19"",""20"",""127"",""19"",""20"",""127"",""17"",""20"",""127"",""18"",""20"",""127"",""18"",""20"",""127"",""19"",""20"",""127"",""20"",""20"",""127"""
",""12"",""20"",""128"",""15"",""20"",""128"",""12"",""20"",""128"",""13"",""20"",""128"",""14"",""20"",""128"",""18"",""20"",""128"",""13"",""20"",""128"",""16"",""20"",""128"",""18"",""20"",""128"",""13"",""20"",""128"",""19"",""20"",""128"",""18"",""20"",""128"",""18"",""20"",""128"",""19"",""20"",""128"",""20"",""20"",""128"",""19"",""20"",""128"",""14"",""20"",""128"",""16"",""20"",""128"",""18"",""20"",""128"",""20"",""20"",""128"",""18"",""20"",""128"",""16"",""20"",""128"",""19"",""20"",""128"",""16"",""20"",""128"",""19"",""20"",""128"",""19"",""20"",""128"",""19"",""20"",""128"",""17"",""20"",""128"",""19"",""20"",""128"",""16"",""20"",""128"",""19"",""20"",""128"",""17"",""20"",""128"",""20"",""20"",""128"",""17"",""20"",""128"",""18"",""20"",""128"",""19"",""20"",""128"",""19"",""20"",""128"",""20"",""20"",""128"",""19"",""20"",""128"",""17"",""20"",""128"",""19"",""20"",""128"",""19"",""20"",""128"",""18"",""20"",""128"",""19"",""20"",""128"",""19"",""20"",""128"",""17"",""20"",""128"",""18"",""20"",""128"",""18"",""20"",""128"",""19"",""20"",""128"",""20"",""20"",""128"""
",""12"",""20"",""129"",""15"",""20"",""129"",""12"",""20"",""129"",""13"",""20"",""129"",""14"",""20"",""129"",""18"",""20"",""129"",""13"",""20"",""129"",""16"",""20"",""129"",""18"",""20"",""129"",""13"",""20"",""129"",""19"",""20"",""129"",""18"",""20"",""129"",""18"",""20"",""129"",""19"",""20"",""129"",""20"",""20"",""129"",""19"",""20"",""129"",""14"",""20"",""129"",""16"",""20"",""129"",""18"",""20"",""129"",""20"",""20"",""129"",""18"",""20"",""129"",""16"",""20"",""129"",""19"",""20"",""129"",""15"",""20"",""129"",""19"",""20"",""129"",""19"",""20"",""129"",""19"",""20"",""129"",""17"",""20"",""129"",""19"",""20"",""129"",""16"",""20"",""129"",""19"",""20"",""129"",""17"",""20"",""129"",""20"",""20"",""129"",""17"",""20"",""129"",""18"",""20"",""129"",""19"",""20"",""129"",""19"",""20"",""129"",""20"",""20"",""129"",""19"",""20"",""129"",""17"",""20"",""129"",""19"",""20"",""129"",""19"",""20"",""129"",""18"",""20"",""129"",""19"",""20"",""129"",""19"",""20"",""129"",""17"",""20"",""129"",""18"",""20"",""129"",""18"",""20"",""129"",""19"",""20"",""129"",""20"",""20"",""129"""
",""11"",""20"",""130"",""15"",""20"",""130"",""12"",""20"",""130"",""13"",""20"",""130"",""14"",""20"",""130"",""18"",""20"",""130"",""13"",""20"",""130"",""16"",""20"",""130"",""18"",""20"",""130"",""13"",""20"",""130"",""19"",""20"",""130"",""18"",""20"",""130"",""18"",""20"",""130"",""19"",""20"",""130"",""20"",""20"",""130"",""19"",""20"",""130"",""14"",""20"",""130"",""16"",""20"",""130"",""18"",""20"",""130"",""20"",""20"",""130"",""18"",""20"",""130"",""16"",""20"",""130"",""19"",""20"",""130"",""15"",""20"",""130"",""19"",""20"",""130"",""19"",""20"",""130"",""19"",""20"",""130"",""17"",""20"",""130"",""19"",""20"",""130"",""16"",""20"",""130"",""19"",""20"",""130"",""17"",""20"",""130"",""20"",""20"",""130"",""17"",""20"",""130"",""18"",""20"",""130"",""19"",""20"",""130"",""19"",""20"",""130"",""20"",""20"",""130"",""19"",""20"",""130"",""17"",""20"",""130"",""19"",""20"",""130"",""19"",""20"",""130"",""18"",""20"",""130"",""19"",""20"",""130"",""19"",""20"",""130"",""17"",""20"",""130"",""18"",""20"",""130"",""18"",""20"",""130"",""19"",""20"",""130"",""20"",""20"",""130"""
",""11"",""20"",""131"",""15"",""20"",""131"",""12"",""20"",""131"",""13"",""20"",""131"",""14"",""20"",""131"",""18"",""20"",""131"",""13"",""20"",""131"",""16"",""20"",""131"",""18"",""20"",""131"",""13"",""20"",""131"",""19"",""20"",""131"",""18"",""20"",""131"",""18"",""20"",""131"",""19"",""20"",""131"",""20"",""20"",""131"",""19"",""20"",""131"",""14"",""20"",""131"",""16"",""20"",""131"",""18"",""20"",""131"",""20"",""20"",""131"",""18"",""20"",""131"",""16"",""20"",""131"",""19"",""20"",""131"",""15"",""20"",""131"",""19"",""20"",""131"",""19"",""20"",""131"",""19"",""20"",""131"",""17"",""20"",""131"",""19"",""20"",""131"",""16"",""20"",""131"",""19"",""20"",""131"",""17"",""20"",""131"",""20"",""20"",""131"",""17"",""20"",""131"",""18"",""20"",""131"",""19"",""20"",""131"",""19"",""20"",""131"",""20"",""20"",""131"",""19"",""20"",""131"",""17"",""20"",""131"",""19"",""20"",""131"",""19"",""20"",""131"",""18"",""20"",""131"",""19"",""20"",""131"",""19"",""20"",""131"",""17"",""20"",""131"",""18"",""20"",""131"",""18"",""20"",""131"",""19"",""20"",""131"",""20"",""20"",""131"""
",""11"",""20"",""132"",""15"",""20"",""132"",""12"",""20"",""132"",""13"",""20"",""132"",""14"",""20"",""132"",""18"",""20"",""132"",""13"",""20"",""132"",""16"",""20"",""132"",""18"",""20"",""132"",""13"",""20"",""132"",""19"",""20"",""132"",""18"",""20"",""132"",""18"",""20"",""132"",""19"",""20"",""132"",""20"",""20"",""132"",""18"",""20"",""132"",""14"",""20"",""132"",""16"",""20"",""132"",""18"",""20"",""132"",""20"",""20"",""132"",""18"",""20"",""132"",""16"",""20"",""132"",""19"",""20"",""132"",""15"",""20"",""132"",""19"",""20"",""132"",""19"",""20"",""132"",""19"",""20"",""132"",""17"",""20"",""132"",""19"",""20"",""132"",""16"",""20"",""132"",""19"",""20"",""132"",""17"",""20"",""132"",""20"",""20"",""132"",""17"",""20"",""132"",""18"",""20"",""132"",""19"",""20"",""132"",""19"",""20"",""132"",""20"",""20"",""132"",""19"",""20"",""132"",""17"",""20"",""132"",""19"",""20"",""132"",""19"",""20"",""132"",""18"",""20"",""132"",""19"",""20"",""132"",""19"",""20"",""132"",""17"",""20"",""132"",""18"",""20"",""132"",""18"",""20"",""132"",""19"",""20"",""132"",""20"",""20"",""132"""
",""11"",""20"",""133"",""15"",""20"",""133"",""12"",""20"",""133"",""13"",""20"",""133"",""13"",""20"",""133"",""18"",""20"",""133"",""13"",""20"",""133"",""16"",""20"",""133"",""18"",""20"",""133"",""13"",""20"",""133"",""19"",""20"",""133"",""18"",""20"",""133"",""18"",""20"",""133"",""19"",""20"",""133"",""20"",""20"",""133"",""18"",""20"",""133"",""14"",""20"",""133"",""16"",""20"",""133"",""18"",""20"",""133"",""20"",""20"",""133"",""18"",""20"",""133"",""16"",""20"",""133"",""19"",""20"",""133"",""15"",""20"",""133"",""19"",""20"",""133"",""19"",""20"",""133"",""19"",""20"",""133"",""17"",""20"",""133"",""19"",""20"",""133"",""16"",""20"",""133"",""19"",""20"",""133"",""17"",""20"",""133"",""20"",""20"",""133"",""17"",""20"",""133"",""18"",""20"",""133"",""19"",""20"",""133"",""19"",""20"",""133"",""20"",""20"",""133"",""19"",""20"",""133"",""17"",""20"",""133"",""19"",""20"",""133"",""19"",""20"",""133"",""18"",""20"",""133"",""19"",""20"",""133"",""19"",""20"",""133"",""17"",""20"",""133"",""18"",""20"",""133"",""18"",""20"",""133"",""19"",""20"",""133"",""20"",""20"",""133"""
",""11"",""20"",""134"",""15"",""20"",""134"",""12"",""20"",""134"",""13"",""20"",""134"",""13"",""20"",""134"",""18"",""20"",""134"",""13"",""20"",""134"",""16"",""20"",""134"",""18"",""20"",""134"",""13"",""20"",""134"",""18"",""20"",""134"",""18"",""20"",""134"",""18"",""20"",""134"",""19"",""20"",""134"",""20"",""20"",""134"",""18"",""20"",""134"",""14"",""20"",""134"",""16"",""20"",""134"",""18"",""20"",""134"",""19"",""20"",""134"",""18"",""20"",""134"",""16"",""20"",""134"",""19"",""20"",""134"",""15"",""20"",""134"",""19"",""20"",""134"",""19"",""20"",""134"",""18"",""20"",""134"",""17"",""20"",""134"",""19"",""20"",""134"",""16"",""20"",""134"",""19"",""20"",""134"",""17"",""20"",""134"",""20"",""20"",""134"",""17"",""20"",""134"",""18"",""20"",""134"",""19"",""20"",""134"",""19"",""20"",""134"",""20"",""20"",""134"",""19"",""20"",""134"",""17"",""20"",""134"",""19"",""20"",""134"",""19"",""20"",""134"",""18"",""20"",""134"",""19"",""20"",""134"",""19"",""20"",""134"",""17"",""20"",""134"",""18"",""20"",""134"",""18"",""20"",""134"",""19"",""20"",""134"",""20"",""20"",""134"""
",""11"",""20"",""135"",""15"",""20"",""135"",""11"",""20"",""135"",""12"",""20"",""135"",""13"",""20"",""135"",""18"",""20"",""135"",""13"",""20"",""135"",""16"",""20"",""135"",""17"",""20"",""135"",""13"",""20"",""135"",""18"",""20"",""135"",""18"",""20"",""135"",""18"",""20"",""135"",""19"",""20"",""135"",""20"",""20"",""135"",""18"",""20"",""135"",""14"",""20"",""135"",""16"",""20"",""135"",""18"",""20"",""135"",""19"",""20"",""135"",""18"",""20"",""135"",""16"",""20"",""135"",""19"",""20"",""135"",""15"",""20"",""135"",""19"",""20"",""135"",""19"",""20"",""135"",""18"",""20"",""135"",""17"",""20"",""135"",""19"",""20"",""135"",""16"",""20"",""135"",""19"",""20"",""135"",""17"",""20"",""135"",""20"",""20"",""135"",""17"",""20"",""135"",""18"",""20"",""135"",""19"",""20"",""135"",""19"",""20"",""135"",""20"",""20"",""135"",""19"",""20"",""135"",""17"",""20"",""135"",""19"",""20"",""135"",""19"",""20"",""135"",""18"",""20"",""135"",""19"",""20"",""135"",""19"",""20"",""135"",""17"",""20"",""135"",""18"",""20"",""135"",""18"",""20"",""135"",""19"",""20"",""135"",""20"",""20"",""135"""
",""11"",""20"",""136"",""15"",""20"",""136"",""11"",""20"",""136"",""12"",""20"",""136"",""13"",""20"",""136"",""18"",""20"",""136"",""13"",""20"",""136"",""16"",""20"",""136"",""17"",""20"",""136"",""13"",""20"",""136"",""18"",""20"",""136"",""18"",""20"",""136"",""18"",""20"",""136"",""19"",""20"",""136"",""20"",""20"",""136"",""17"",""20"",""136"",""14"",""20"",""136"",""16"",""20"",""136"",""18"",""20"",""136"",""19"",""20"",""136"",""18"",""20"",""136"",""16"",""20"",""136"",""19"",""20"",""136"",""15"",""20"",""136"",""19"",""20"",""136"",""19"",""20"",""136"",""18"",""20"",""136"",""17"",""20"",""136"",""19"",""20"",""136"",""16"",""20"",""136"",""19"",""20"",""136"",""17"",""20"",""136"",""20"",""20"",""136"",""17"",""20"",""136"",""18"",""20"",""136"",""19"",""20"",""136"",""19"",""20"",""136"",""20"",""20"",""136"",""19"",""20"",""136"",""17"",""20"",""136"",""19"",""20"",""136"",""19"",""20"",""136"",""18"",""20"",""136"",""19"",""20"",""136"",""19"",""20"",""136"",""17"",""20"",""136"",""18"",""20"",""136"",""18"",""20"",""136"",""19"",""20"",""136"",""20"",""20"",""136"""
",""11"",""20"",""137"",""15"",""20"",""137"",""11"",""20"",""137"",""12"",""20"",""137"",""12"",""20"",""137"",""18"",""20"",""137"",""13"",""20"",""137"",""16"",""20"",""137"",""17"",""20"",""137"",""13"",""20"",""137"",""18"",""20"",""137"",""18"",""20"",""137"",""18"",""20"",""137"",""19"",""20"",""137"",""20"",""20"",""137"",""17"",""20"",""137"",""14"",""20"",""137"",""16"",""20"",""137"",""18"",""20"",""137"",""19"",""20"",""137"",""18"",""20"",""137"",""16"",""20"",""137"",""19"",""20"",""137"",""15"",""20"",""137"",""19"",""20"",""137"",""19"",""20"",""137"",""18"",""20"",""137"",""17"",""20"",""137"",""19"",""20"",""137"",""16"",""20"",""137"",""19"",""20"",""137"",""17"",""20"",""137"",""20"",""20"",""137"",""17"",""20"",""137"",""18"",""20"",""137"",""19"",""20"",""137"",""19"",""20"",""137"",""20"",""20"",""137"",""19"",""20"",""137"",""17"",""20"",""137"",""19"",""20"",""137"",""19"",""20"",""137"",""18"",""20"",""137"",""19"",""20"",""137"",""19"",""20"",""137"",""17"",""20"",""137"",""18"",""20"",""137"",""18"",""20"",""137"",""19"",""20"",""137"",""20"",""20"",""137"""
