BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese2_10/20
11/10/2021 23:12:04:588 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""2"",""20"",""300"",""2"",""20"",""300"",""4"",""20"",""300"",""0"",""20"",""300"",""6"",""20"",""300"",""2"",""20"",""300"",""3"",""20"",""300"",""3"",""20"",""300"",""2"",""20"",""300"",""2"",""20"",""300"",""6"",""20"",""300"",""8"",""20"",""300"",""8"",""20"",""300"",""6"",""20"",""300"",""6"",""20"",""300"",""8"",""20"",""300"",""7"",""20"",""300"",""9"",""20"",""300"",""7"",""20"",""300"",""6"",""20"",""300"",""8"",""20"",""300"",""10"",""20"",""300"",""5"",""20"",""300"",""7"",""20"",""300"",""10"",""20"",""300"",""8"",""20"",""300"",""8"",""20"",""300"",""8"",""20"",""300"",""8"",""20"",""300"",""6"",""20"",""300"",""6"",""20"",""300"",""10"",""20"",""300"",""10"",""20"",""300"",""10"",""20"",""300"",""9"",""20"",""300"",""9"",""20"",""300"",""7"",""20"",""300"",""9"",""20"",""300"",""8"",""20"",""300"",""8"",""20"",""300"",""9"",""20"",""300"",""9"",""20"",""300"",""8"",""20"",""300"",""9"",""20"",""300"",""8"",""20"",""300"",""8"",""20"",""300"",""9"",""20"",""300"",""9"",""20"",""300"",""9"",""20"",""300"",""10"",""20"",""300"""
",""2"",""20"",""301"",""2"",""20"",""301"",""3"",""20"",""301"",""0"",""20"",""301"",""6"",""20"",""301"",""2"",""20"",""301"",""3"",""20"",""301"",""3"",""20"",""301"",""2"",""20"",""301"",""2"",""20"",""301"",""6"",""20"",""301"",""8"",""20"",""301"",""8"",""20"",""301"",""6"",""20"",""301"",""6"",""20"",""301"",""8"",""20"",""301"",""7"",""20"",""301"",""9"",""20"",""301"",""7"",""20"",""301"",""6"",""20"",""301"",""8"",""20"",""301"",""10"",""20"",""301"",""5"",""20"",""301"",""7"",""20"",""301"",""10"",""20"",""301"",""8"",""20"",""301"",""8"",""20"",""301"",""8"",""20"",""301"",""8"",""20"",""301"",""6"",""20"",""301"",""6"",""20"",""301"",""10"",""20"",""301"",""10"",""20"",""301"",""10"",""20"",""301"",""9"",""20"",""301"",""9"",""20"",""301"",""7"",""20"",""301"",""9"",""20"",""301"",""8"",""20"",""301"",""8"",""20"",""301"",""9"",""20"",""301"",""9"",""20"",""301"",""8"",""20"",""301"",""9"",""20"",""301"",""8"",""20"",""301"",""8"",""20"",""301"",""9"",""20"",""301"",""9"",""20"",""301"",""9"",""20"",""301"",""10"",""20"",""301"""
",""2"",""20"",""302"",""2"",""20"",""302"",""3"",""20"",""302"",""0"",""20"",""302"",""6"",""20"",""302"",""2"",""20"",""302"",""3"",""20"",""302"",""3"",""20"",""302"",""1"",""20"",""302"",""2"",""20"",""302"",""6"",""20"",""302"",""8"",""20"",""302"",""8"",""20"",""302"",""6"",""20"",""302"",""6"",""20"",""302"",""7"",""20"",""302"",""7"",""20"",""302"",""9"",""20"",""302"",""7"",""20"",""302"",""6"",""20"",""302"",""8"",""20"",""302"",""10"",""20"",""302"",""5"",""20"",""302"",""7"",""20"",""302"",""10"",""20"",""302"",""8"",""20"",""302"",""8"",""20"",""302"",""8"",""20"",""302"",""8"",""20"",""302"",""6"",""20"",""302"",""6"",""20"",""302"",""10"",""20"",""302"",""10"",""20"",""302"",""10"",""20"",""302"",""9"",""20"",""302"",""9"",""20"",""302"",""7"",""20"",""302"",""9"",""20"",""302"",""8"",""20"",""302"",""8"",""20"",""302"",""9"",""20"",""302"",""9"",""20"",""302"",""8"",""20"",""302"",""9"",""20"",""302"",""8"",""20"",""302"",""8"",""20"",""302"",""9"",""20"",""302"",""9"",""20"",""302"",""9"",""20"",""302"",""10"",""20"",""302"""
",""2"",""20"",""303"",""2"",""20"",""303"",""3"",""20"",""303"",""0"",""20"",""303"",""6"",""20"",""303"",""2"",""20"",""303"",""3"",""20"",""303"",""3"",""20"",""303"",""1"",""20"",""303"",""2"",""20"",""303"",""6"",""20"",""303"",""8"",""20"",""303"",""8"",""20"",""303"",""6"",""20"",""303"",""6"",""20"",""303"",""7"",""20"",""303"",""7"",""20"",""303"",""9"",""20"",""303"",""7"",""20"",""303"",""6"",""20"",""303"",""8"",""20"",""303"",""10"",""20"",""303"",""5"",""20"",""303"",""7"",""20"",""303"",""10"",""20"",""303"",""8"",""20"",""303"",""8"",""20"",""303"",""8"",""20"",""303"",""7"",""20"",""303"",""6"",""20"",""303"",""6"",""20"",""303"",""10"",""20"",""303"",""10"",""20"",""303"",""10"",""20"",""303"",""9"",""20"",""303"",""9"",""20"",""303"",""7"",""20"",""303"",""9"",""20"",""303"",""8"",""20"",""303"",""8"",""20"",""303"",""9"",""20"",""303"",""9"",""20"",""303"",""8"",""20"",""303"",""9"",""20"",""303"",""8"",""20"",""303"",""8"",""20"",""303"",""9"",""20"",""303"",""9"",""20"",""303"",""9"",""20"",""303"",""10"",""20"",""303"""
",""2"",""20"",""304"",""2"",""20"",""304"",""3"",""20"",""304"",""0"",""20"",""304"",""6"",""20"",""304"",""2"",""20"",""304"",""3"",""20"",""304"",""3"",""20"",""304"",""1"",""20"",""304"",""2"",""20"",""304"",""6"",""20"",""304"",""8"",""20"",""304"",""8"",""20"",""304"",""6"",""20"",""304"",""6"",""20"",""304"",""7"",""20"",""304"",""7"",""20"",""304"",""9"",""20"",""304"",""7"",""20"",""304"",""6"",""20"",""304"",""8"",""20"",""304"",""10"",""20"",""304"",""5"",""20"",""304"",""7"",""20"",""304"",""10"",""20"",""304"",""8"",""20"",""304"",""8"",""20"",""304"",""8"",""20"",""304"",""7"",""20"",""304"",""6"",""20"",""304"",""6"",""20"",""304"",""10"",""20"",""304"",""10"",""20"",""304"",""10"",""20"",""304"",""9"",""20"",""304"",""9"",""20"",""304"",""7"",""20"",""304"",""9"",""20"",""304"",""8"",""20"",""304"",""8"",""20"",""304"",""9"",""20"",""304"",""9"",""20"",""304"",""8"",""20"",""304"",""9"",""20"",""304"",""8"",""20"",""304"",""8"",""20"",""304"",""9"",""20"",""304"",""9"",""20"",""304"",""9"",""20"",""304"",""10"",""20"",""304"""
",""2"",""20"",""305"",""2"",""20"",""305"",""3"",""20"",""305"",""0"",""20"",""305"",""6"",""20"",""305"",""2"",""20"",""305"",""3"",""20"",""305"",""3"",""20"",""305"",""1"",""20"",""305"",""2"",""20"",""305"",""6"",""20"",""305"",""8"",""20"",""305"",""8"",""20"",""305"",""6"",""20"",""305"",""6"",""20"",""305"",""7"",""20"",""305"",""7"",""20"",""305"",""9"",""20"",""305"",""7"",""20"",""305"",""6"",""20"",""305"",""8"",""20"",""305"",""10"",""20"",""305"",""5"",""20"",""305"",""7"",""20"",""305"",""10"",""20"",""305"",""8"",""20"",""305"",""8"",""20"",""305"",""8"",""20"",""305"",""7"",""20"",""305"",""6"",""20"",""305"",""6"",""20"",""305"",""10"",""20"",""305"",""10"",""20"",""305"",""10"",""20"",""305"",""9"",""20"",""305"",""9"",""20"",""305"",""7"",""20"",""305"",""9"",""20"",""305"",""8"",""20"",""305"",""8"",""20"",""305"",""9"",""20"",""305"",""9"",""20"",""305"",""8"",""20"",""305"",""9"",""20"",""305"",""8"",""20"",""305"",""8"",""20"",""305"",""9"",""20"",""305"",""9"",""20"",""305"",""9"",""20"",""305"",""10"",""20"",""305"""
",""2"",""20"",""306"",""2"",""20"",""306"",""3"",""20"",""306"",""0"",""20"",""306"",""6"",""20"",""306"",""2"",""20"",""306"",""3"",""20"",""306"",""3"",""20"",""306"",""1"",""20"",""306"",""2"",""20"",""306"",""6"",""20"",""306"",""8"",""20"",""306"",""8"",""20"",""306"",""6"",""20"",""306"",""6"",""20"",""306"",""7"",""20"",""306"",""7"",""20"",""306"",""9"",""20"",""306"",""7"",""20"",""306"",""6"",""20"",""306"",""8"",""20"",""306"",""10"",""20"",""306"",""5"",""20"",""306"",""7"",""20"",""306"",""10"",""20"",""306"",""8"",""20"",""306"",""8"",""20"",""306"",""8"",""20"",""306"",""7"",""20"",""306"",""6"",""20"",""306"",""6"",""20"",""306"",""10"",""20"",""306"",""10"",""20"",""306"",""10"",""20"",""306"",""9"",""20"",""306"",""9"",""20"",""306"",""7"",""20"",""306"",""9"",""20"",""306"",""8"",""20"",""306"",""8"",""20"",""306"",""9"",""20"",""306"",""9"",""20"",""306"",""8"",""20"",""306"",""9"",""20"",""306"",""8"",""20"",""306"",""8"",""20"",""306"",""9"",""20"",""306"",""9"",""20"",""306"",""9"",""20"",""306"",""10"",""20"",""306"""
",""2"",""20"",""307"",""2"",""20"",""307"",""3"",""20"",""307"",""0"",""20"",""307"",""6"",""20"",""307"",""2"",""20"",""307"",""3"",""20"",""307"",""3"",""20"",""307"",""1"",""20"",""307"",""2"",""20"",""307"",""6"",""20"",""307"",""8"",""20"",""307"",""8"",""20"",""307"",""6"",""20"",""307"",""6"",""20"",""307"",""7"",""20"",""307"",""7"",""20"",""307"",""9"",""20"",""307"",""7"",""20"",""307"",""6"",""20"",""307"",""8"",""20"",""307"",""10"",""20"",""307"",""5"",""20"",""307"",""7"",""20"",""307"",""10"",""20"",""307"",""8"",""20"",""307"",""8"",""20"",""307"",""8"",""20"",""307"",""7"",""20"",""307"",""6"",""20"",""307"",""6"",""20"",""307"",""10"",""20"",""307"",""10"",""20"",""307"",""10"",""20"",""307"",""9"",""20"",""307"",""9"",""20"",""307"",""7"",""20"",""307"",""9"",""20"",""307"",""8"",""20"",""307"",""8"",""20"",""307"",""9"",""20"",""307"",""9"",""20"",""307"",""8"",""20"",""307"",""9"",""20"",""307"",""8"",""20"",""307"",""8"",""20"",""307"",""9"",""20"",""307"",""9"",""20"",""307"",""9"",""20"",""307"",""10"",""20"",""307"""
",""2"",""20"",""308"",""2"",""20"",""308"",""3"",""20"",""308"",""0"",""20"",""308"",""6"",""20"",""308"",""2"",""20"",""308"",""3"",""20"",""308"",""3"",""20"",""308"",""1"",""20"",""308"",""2"",""20"",""308"",""6"",""20"",""308"",""8"",""20"",""308"",""8"",""20"",""308"",""6"",""20"",""308"",""6"",""20"",""308"",""7"",""20"",""308"",""7"",""20"",""308"",""9"",""20"",""308"",""7"",""20"",""308"",""6"",""20"",""308"",""8"",""20"",""308"",""10"",""20"",""308"",""5"",""20"",""308"",""7"",""20"",""308"",""10"",""20"",""308"",""8"",""20"",""308"",""8"",""20"",""308"",""8"",""20"",""308"",""7"",""20"",""308"",""6"",""20"",""308"",""6"",""20"",""308"",""10"",""20"",""308"",""10"",""20"",""308"",""10"",""20"",""308"",""9"",""20"",""308"",""9"",""20"",""308"",""7"",""20"",""308"",""9"",""20"",""308"",""8"",""20"",""308"",""8"",""20"",""308"",""9"",""20"",""308"",""9"",""20"",""308"",""8"",""20"",""308"",""9"",""20"",""308"",""8"",""20"",""308"",""8"",""20"",""308"",""9"",""20"",""308"",""9"",""20"",""308"",""9"",""20"",""308"",""10"",""20"",""308"""
",""2"",""20"",""309"",""2"",""20"",""309"",""3"",""20"",""309"",""0"",""20"",""309"",""6"",""20"",""309"",""2"",""20"",""309"",""3"",""20"",""309"",""3"",""20"",""309"",""1"",""20"",""309"",""2"",""20"",""309"",""5"",""20"",""309"",""8"",""20"",""309"",""8"",""20"",""309"",""6"",""20"",""309"",""6"",""20"",""309"",""7"",""20"",""309"",""7"",""20"",""309"",""9"",""20"",""309"",""7"",""20"",""309"",""6"",""20"",""309"",""8"",""20"",""309"",""10"",""20"",""309"",""5"",""20"",""309"",""7"",""20"",""309"",""10"",""20"",""309"",""8"",""20"",""309"",""8"",""20"",""309"",""8"",""20"",""309"",""7"",""20"",""309"",""6"",""20"",""309"",""6"",""20"",""309"",""10"",""20"",""309"",""10"",""20"",""309"",""9"",""20"",""309"",""9"",""20"",""309"",""9"",""20"",""309"",""7"",""20"",""309"",""9"",""20"",""309"",""8"",""20"",""309"",""8"",""20"",""309"",""9"",""20"",""309"",""9"",""20"",""309"",""8"",""20"",""309"",""9"",""20"",""309"",""8"",""20"",""309"",""8"",""20"",""309"",""9"",""20"",""309"",""9"",""20"",""309"",""9"",""20"",""309"",""10"",""20"",""309"""
",""2"",""20"",""310"",""2"",""20"",""310"",""3"",""20"",""310"",""0"",""20"",""310"",""6"",""20"",""310"",""2"",""20"",""310"",""3"",""20"",""310"",""3"",""20"",""310"",""1"",""20"",""310"",""2"",""20"",""310"",""5"",""20"",""310"",""8"",""20"",""310"",""8"",""20"",""310"",""5"",""20"",""310"",""6"",""20"",""310"",""7"",""20"",""310"",""7"",""20"",""310"",""9"",""20"",""310"",""7"",""20"",""310"",""6"",""20"",""310"",""8"",""20"",""310"",""10"",""20"",""310"",""5"",""20"",""310"",""7"",""20"",""310"",""10"",""20"",""310"",""8"",""20"",""310"",""8"",""20"",""310"",""8"",""20"",""310"",""7"",""20"",""310"",""6"",""20"",""310"",""6"",""20"",""310"",""10"",""20"",""310"",""10"",""20"",""310"",""9"",""20"",""310"",""9"",""20"",""310"",""9"",""20"",""310"",""7"",""20"",""310"",""9"",""20"",""310"",""8"",""20"",""310"",""7"",""20"",""310"",""9"",""20"",""310"",""9"",""20"",""310"",""8"",""20"",""310"",""9"",""20"",""310"",""8"",""20"",""310"",""8"",""20"",""310"",""9"",""20"",""310"",""9"",""20"",""310"",""9"",""20"",""310"",""10"",""20"",""310"""
",""2"",""20"",""311"",""2"",""20"",""311"",""3"",""20"",""311"",""0"",""20"",""311"",""6"",""20"",""311"",""2"",""20"",""311"",""3"",""20"",""311"",""3"",""20"",""311"",""1"",""20"",""311"",""2"",""20"",""311"",""5"",""20"",""311"",""8"",""20"",""311"",""8"",""20"",""311"",""5"",""20"",""311"",""6"",""20"",""311"",""7"",""20"",""311"",""7"",""20"",""311"",""9"",""20"",""311"",""7"",""20"",""311"",""6"",""20"",""311"",""8"",""20"",""311"",""10"",""20"",""311"",""5"",""20"",""311"",""6"",""20"",""311"",""10"",""20"",""311"",""7"",""20"",""311"",""8"",""20"",""311"",""8"",""20"",""311"",""7"",""20"",""311"",""6"",""20"",""311"",""6"",""20"",""311"",""10"",""20"",""311"",""10"",""20"",""311"",""9"",""20"",""311"",""9"",""20"",""311"",""9"",""20"",""311"",""7"",""20"",""311"",""9"",""20"",""311"",""8"",""20"",""311"",""7"",""20"",""311"",""9"",""20"",""311"",""9"",""20"",""311"",""8"",""20"",""311"",""9"",""20"",""311"",""8"",""20"",""311"",""8"",""20"",""311"",""9"",""20"",""311"",""9"",""20"",""311"",""9"",""20"",""311"",""10"",""20"",""311"""
",""2"",""20"",""312"",""2"",""20"",""312"",""3"",""20"",""312"",""0"",""20"",""312"",""6"",""20"",""312"",""2"",""20"",""312"",""3"",""20"",""312"",""3"",""20"",""312"",""1"",""20"",""312"",""2"",""20"",""312"",""5"",""20"",""312"",""8"",""20"",""312"",""8"",""20"",""312"",""5"",""20"",""312"",""6"",""20"",""312"",""7"",""20"",""312"",""7"",""20"",""312"",""9"",""20"",""312"",""7"",""20"",""312"",""6"",""20"",""312"",""8"",""20"",""312"",""10"",""20"",""312"",""5"",""20"",""312"",""6"",""20"",""312"",""10"",""20"",""312"",""7"",""20"",""312"",""8"",""20"",""312"",""8"",""20"",""312"",""7"",""20"",""312"",""6"",""20"",""312"",""6"",""20"",""312"",""10"",""20"",""312"",""10"",""20"",""312"",""9"",""20"",""312"",""9"",""20"",""312"",""9"",""20"",""312"",""7"",""20"",""312"",""9"",""20"",""312"",""8"",""20"",""312"",""7"",""20"",""312"",""9"",""20"",""312"",""9"",""20"",""312"",""8"",""20"",""312"",""9"",""20"",""312"",""8"",""20"",""312"",""8"",""20"",""312"",""9"",""20"",""312"",""9"",""20"",""312"",""9"",""20"",""312"",""10"",""20"",""312"""
",""2"",""20"",""313"",""2"",""20"",""313"",""3"",""20"",""313"",""0"",""20"",""313"",""6"",""20"",""313"",""2"",""20"",""313"",""3"",""20"",""313"",""3"",""20"",""313"",""1"",""20"",""313"",""2"",""20"",""313"",""5"",""20"",""313"",""8"",""20"",""313"",""8"",""20"",""313"",""5"",""20"",""313"",""6"",""20"",""313"",""7"",""20"",""313"",""7"",""20"",""313"",""9"",""20"",""313"",""7"",""20"",""313"",""6"",""20"",""313"",""8"",""20"",""313"",""10"",""20"",""313"",""5"",""20"",""313"",""6"",""20"",""313"",""10"",""20"",""313"",""7"",""20"",""313"",""8"",""20"",""313"",""8"",""20"",""313"",""7"",""20"",""313"",""6"",""20"",""313"",""6"",""20"",""313"",""10"",""20"",""313"",""10"",""20"",""313"",""9"",""20"",""313"",""9"",""20"",""313"",""9"",""20"",""313"",""7"",""20"",""313"",""9"",""20"",""313"",""8"",""20"",""313"",""7"",""20"",""313"",""9"",""20"",""313"",""9"",""20"",""313"",""8"",""20"",""313"",""9"",""20"",""313"",""8"",""20"",""313"",""8"",""20"",""313"",""9"",""20"",""313"",""9"",""20"",""313"",""9"",""20"",""313"",""10"",""20"",""313"""
",""2"",""20"",""314"",""2"",""20"",""314"",""3"",""20"",""314"",""0"",""20"",""314"",""6"",""20"",""314"",""2"",""20"",""314"",""3"",""20"",""314"",""3"",""20"",""314"",""1"",""20"",""314"",""2"",""20"",""314"",""5"",""20"",""314"",""8"",""20"",""314"",""8"",""20"",""314"",""5"",""20"",""314"",""6"",""20"",""314"",""7"",""20"",""314"",""7"",""20"",""314"",""9"",""20"",""314"",""7"",""20"",""314"",""6"",""20"",""314"",""8"",""20"",""314"",""10"",""20"",""314"",""5"",""20"",""314"",""6"",""20"",""314"",""10"",""20"",""314"",""7"",""20"",""314"",""8"",""20"",""314"",""8"",""20"",""314"",""7"",""20"",""314"",""6"",""20"",""314"",""6"",""20"",""314"",""10"",""20"",""314"",""10"",""20"",""314"",""9"",""20"",""314"",""9"",""20"",""314"",""9"",""20"",""314"",""7"",""20"",""314"",""9"",""20"",""314"",""8"",""20"",""314"",""7"",""20"",""314"",""9"",""20"",""314"",""9"",""20"",""314"",""8"",""20"",""314"",""9"",""20"",""314"",""8"",""20"",""314"",""8"",""20"",""314"",""9"",""20"",""314"",""9"",""20"",""314"",""9"",""20"",""314"",""10"",""20"",""314"""
",""2"",""20"",""315"",""2"",""20"",""315"",""3"",""20"",""315"",""0"",""20"",""315"",""6"",""20"",""315"",""2"",""20"",""315"",""3"",""20"",""315"",""3"",""20"",""315"",""1"",""20"",""315"",""2"",""20"",""315"",""5"",""20"",""315"",""8"",""20"",""315"",""8"",""20"",""315"",""5"",""20"",""315"",""6"",""20"",""315"",""7"",""20"",""315"",""7"",""20"",""315"",""9"",""20"",""315"",""7"",""20"",""315"",""6"",""20"",""315"",""8"",""20"",""315"",""10"",""20"",""315"",""5"",""20"",""315"",""6"",""20"",""315"",""10"",""20"",""315"",""7"",""20"",""315"",""8"",""20"",""315"",""8"",""20"",""315"",""7"",""20"",""315"",""6"",""20"",""315"",""6"",""20"",""315"",""10"",""20"",""315"",""10"",""20"",""315"",""9"",""20"",""315"",""9"",""20"",""315"",""9"",""20"",""315"",""7"",""20"",""315"",""9"",""20"",""315"",""8"",""20"",""315"",""7"",""20"",""315"",""9"",""20"",""315"",""9"",""20"",""315"",""8"",""20"",""315"",""9"",""20"",""315"",""8"",""20"",""315"",""8"",""20"",""315"",""9"",""20"",""315"",""9"",""20"",""315"",""9"",""20"",""315"",""10"",""20"",""315"""
",""2"",""20"",""316"",""2"",""20"",""316"",""3"",""20"",""316"",""0"",""20"",""316"",""6"",""20"",""316"",""2"",""20"",""316"",""3"",""20"",""316"",""3"",""20"",""316"",""1"",""20"",""316"",""2"",""20"",""316"",""5"",""20"",""316"",""8"",""20"",""316"",""8"",""20"",""316"",""5"",""20"",""316"",""6"",""20"",""316"",""7"",""20"",""316"",""7"",""20"",""316"",""9"",""20"",""316"",""7"",""20"",""316"",""6"",""20"",""316"",""8"",""20"",""316"",""10"",""20"",""316"",""5"",""20"",""316"",""6"",""20"",""316"",""10"",""20"",""316"",""7"",""20"",""316"",""8"",""20"",""316"",""8"",""20"",""316"",""7"",""20"",""316"",""6"",""20"",""316"",""6"",""20"",""316"",""10"",""20"",""316"",""10"",""20"",""316"",""9"",""20"",""316"",""9"",""20"",""316"",""9"",""20"",""316"",""7"",""20"",""316"",""9"",""20"",""316"",""8"",""20"",""316"",""7"",""20"",""316"",""9"",""20"",""316"",""9"",""20"",""316"",""8"",""20"",""316"",""9"",""20"",""316"",""8"",""20"",""316"",""8"",""20"",""316"",""9"",""20"",""316"",""9"",""20"",""316"",""9"",""20"",""316"",""10"",""20"",""316"""
",""2"",""20"",""317"",""2"",""20"",""317"",""3"",""20"",""317"",""0"",""20"",""317"",""6"",""20"",""317"",""2"",""20"",""317"",""3"",""20"",""317"",""3"",""20"",""317"",""1"",""20"",""317"",""2"",""20"",""317"",""5"",""20"",""317"",""8"",""20"",""317"",""8"",""20"",""317"",""5"",""20"",""317"",""6"",""20"",""317"",""7"",""20"",""317"",""7"",""20"",""317"",""9"",""20"",""317"",""7"",""20"",""317"",""6"",""20"",""317"",""8"",""20"",""317"",""10"",""20"",""317"",""5"",""20"",""317"",""6"",""20"",""317"",""10"",""20"",""317"",""7"",""20"",""317"",""7"",""20"",""317"",""8"",""20"",""317"",""7"",""20"",""317"",""6"",""20"",""317"",""6"",""20"",""317"",""10"",""20"",""317"",""10"",""20"",""317"",""9"",""20"",""317"",""9"",""20"",""317"",""9"",""20"",""317"",""7"",""20"",""317"",""9"",""20"",""317"",""8"",""20"",""317"",""7"",""20"",""317"",""9"",""20"",""317"",""9"",""20"",""317"",""8"",""20"",""317"",""9"",""20"",""317"",""8"",""20"",""317"",""8"",""20"",""317"",""9"",""20"",""317"",""9"",""20"",""317"",""9"",""20"",""317"",""10"",""20"",""317"""
",""2"",""20"",""318"",""2"",""20"",""318"",""3"",""20"",""318"",""0"",""20"",""318"",""6"",""20"",""318"",""2"",""20"",""318"",""3"",""20"",""318"",""3"",""20"",""318"",""1"",""20"",""318"",""2"",""20"",""318"",""5"",""20"",""318"",""8"",""20"",""318"",""8"",""20"",""318"",""5"",""20"",""318"",""6"",""20"",""318"",""7"",""20"",""318"",""7"",""20"",""318"",""9"",""20"",""318"",""7"",""20"",""318"",""6"",""20"",""318"",""8"",""20"",""318"",""10"",""20"",""318"",""5"",""20"",""318"",""6"",""20"",""318"",""10"",""20"",""318"",""7"",""20"",""318"",""7"",""20"",""318"",""8"",""20"",""318"",""7"",""20"",""318"",""6"",""20"",""318"",""6"",""20"",""318"",""10"",""20"",""318"",""10"",""20"",""318"",""9"",""20"",""318"",""9"",""20"",""318"",""9"",""20"",""318"",""7"",""20"",""318"",""9"",""20"",""318"",""8"",""20"",""318"",""7"",""20"",""318"",""9"",""20"",""318"",""9"",""20"",""318"",""8"",""20"",""318"",""9"",""20"",""318"",""8"",""20"",""318"",""8"",""20"",""318"",""9"",""20"",""318"",""9"",""20"",""318"",""9"",""20"",""318"",""10"",""20"",""318"""
",""2"",""20"",""319"",""2"",""20"",""319"",""3"",""20"",""319"",""0"",""20"",""319"",""6"",""20"",""319"",""2"",""20"",""319"",""3"",""20"",""319"",""3"",""20"",""319"",""1"",""20"",""319"",""2"",""20"",""319"",""5"",""20"",""319"",""8"",""20"",""319"",""7"",""20"",""319"",""5"",""20"",""319"",""6"",""20"",""319"",""7"",""20"",""319"",""7"",""20"",""319"",""9"",""20"",""319"",""7"",""20"",""319"",""6"",""20"",""319"",""8"",""20"",""319"",""10"",""20"",""319"",""5"",""20"",""319"",""6"",""20"",""319"",""10"",""20"",""319"",""7"",""20"",""319"",""7"",""20"",""319"",""8"",""20"",""319"",""7"",""20"",""319"",""6"",""20"",""319"",""6"",""20"",""319"",""10"",""20"",""319"",""10"",""20"",""319"",""9"",""20"",""319"",""9"",""20"",""319"",""9"",""20"",""319"",""7"",""20"",""319"",""9"",""20"",""319"",""8"",""20"",""319"",""7"",""20"",""319"",""9"",""20"",""319"",""9"",""20"",""319"",""8"",""20"",""319"",""9"",""20"",""319"",""8"",""20"",""319"",""8"",""20"",""319"",""9"",""20"",""319"",""9"",""20"",""319"",""9"",""20"",""319"",""10"",""20"",""319"""
",""2"",""20"",""320"",""2"",""20"",""320"",""3"",""20"",""320"",""0"",""20"",""320"",""6"",""20"",""320"",""2"",""20"",""320"",""3"",""20"",""320"",""3"",""20"",""320"",""1"",""20"",""320"",""2"",""20"",""320"",""5"",""20"",""320"",""8"",""20"",""320"",""7"",""20"",""320"",""5"",""20"",""320"",""6"",""20"",""320"",""7"",""20"",""320"",""7"",""20"",""320"",""9"",""20"",""320"",""7"",""20"",""320"",""6"",""20"",""320"",""8"",""20"",""320"",""10"",""20"",""320"",""5"",""20"",""320"",""6"",""20"",""320"",""10"",""20"",""320"",""7"",""20"",""320"",""7"",""20"",""320"",""8"",""20"",""320"",""7"",""20"",""320"",""6"",""20"",""320"",""6"",""20"",""320"",""10"",""20"",""320"",""10"",""20"",""320"",""9"",""20"",""320"",""9"",""20"",""320"",""9"",""20"",""320"",""7"",""20"",""320"",""9"",""20"",""320"",""8"",""20"",""320"",""7"",""20"",""320"",""9"",""20"",""320"",""9"",""20"",""320"",""8"",""20"",""320"",""9"",""20"",""320"",""8"",""20"",""320"",""8"",""20"",""320"",""9"",""20"",""320"",""9"",""20"",""320"",""9"",""20"",""320"",""10"",""20"",""320"""
